NCBI_GeneID	Symbol	Gene_Type	SwissProt_Accessions
127495	LRRC39	PROTEIN_CODING	Q96DD0
127540	HMGB4	PROTEIN_CODING	Q8WW32
127544	RNF19B	PROTEIN_CODING	Q6ZMZ0
127550	A3GALT2	PROTEIN_CODING	U3KPV4
127579	DCST2	PROTEIN_CODING	Q5T1A1
127602	DNAH14	PROTEIN_CODING	Q0VDD8
127665	ZNF648	PROTEIN_CODING	Q5T619
127733	UBXN10	PROTEIN_CODING	Q96LJ8
127795	C1orf87	PROTEIN_CODING	Q8N0U7
127829	ARL8A	PROTEIN_CODING	Q96BM9
127841	LINC00628	ncRNA	
127845	GOLT1A	PROTEIN_CODING	Q6ZVE7
127943	FCRLB	PROTEIN_CODING	Q6BAA4
128061	C1orf131	PROTEIN_CODING	Q8NDD1
128077	LIX1L	PROTEIN_CODING	Q8IVB5
128153	SPATA17	PROTEIN_CODING	Q96L03
128229	TSACC	PROTEIN_CODING	Q96A04
128272	ARHGEF19	PROTEIN_CODING	Q8IW93
128308	MRPL55	PROTEIN_CODING	Q7Z7F7
128344	PIFO	PROTEIN_CODING	Q8TCI5
128408	BHLHE23	PROTEIN_CODING	Q8NDY6
128414	NKAIN4	PROTEIN_CODING	Q8IVV8
128434	VSTM2L	PROTEIN_CODING	Q96N03
128439	SNHG11	ncRNA	
128486	FITM2	PROTEIN_CODING	Q8N6M3
128488	WFDC12	PROTEIN_CODING	Q8WWY7
128497	SPATA25	PROTEIN_CODING	Q9BR10
128506	OCSTAMP	PROTEIN_CODING	Q9BR26
128553	TSHZ2	PROTEIN_CODING	Q9NRE2
128602	C20orf85	PROTEIN_CODING	Q9H1P6
128611	ZNF831	PROTEIN_CODING	Q5JPB2
128710	SLX4IP	PROTEIN_CODING	Q5VYV7
128817	CSTL1	PROTEIN_CODING	Q9H114
128821	CST9L	PROTEIN_CODING	Q9H4G1
128822	CST9	PROTEIN_CODING	Q5W186
128853	DUSP15	PROTEIN_CODING	Q9H1R2
128859	BPIFB6	PROTEIN_CODING	Q8NFQ5
128876	FAM83C	PROTEIN_CODING	Q9BQN1
128977	C22orf39	PROTEIN_CODING	Q6P5X5
129025	ZNF280A	PROTEIN_CODING	P59817
129049	SGSM1	PROTEIN_CODING	Q2NKQ1
129080	EMID1	PROTEIN_CODING	Q96A84
129138	ANKRD54	PROTEIN_CODING	Q6NXT1
129285	PPP1R21	PROTEIN_CODING	Q6ZMI0
129293	TRABD2A	PROTEIN_CODING	Q86V40
129303	TMEM150A	PROTEIN_CODING	Q86TG1
129446	XIRP2	PROTEIN_CODING	A4UGR9
129450	TYW5	PROTEIN_CODING	A2RUC4
129521	NMS	PROTEIN_CODING	Q5H8A3
129531	MITD1	PROTEIN_CODING	Q8WV92
129607	CMPK2	PROTEIN_CODING	Q5EBM0
129642	MBOAT2	PROTEIN_CODING	Q6ZWT7
129684	CNTNAP5	PROTEIN_CODING	Q8WYK1
129804	FBLN7	PROTEIN_CODING	Q53RD9
129868	TRIM43	PROTEIN_CODING	Q96BQ3
130013	ACMSD	PROTEIN_CODING	Q8TDX5
130026	ICA1L	PROTEIN_CODING	Q8NDH6
130074	FAM168B	PROTEIN_CODING	A1KXE4
130106	CIB4	PROTEIN_CODING	A0PJX0
130120	REG3G	PROTEIN_CODING	Q6UW15
130132	RFTN2	PROTEIN_CODING	Q52LD8
130162	CLHC1	PROTEIN_CODING	Q8NHS4
130271	PLEKHH2	PROTEIN_CODING	Q8IVE3
130367	SGPP2	PROTEIN_CODING	Q8IWX5
130507	UBR3	PROTEIN_CODING	Q6ZT12
130535	KCTD18	PROTEIN_CODING	Q6PI47
130540	FLACC1	PROTEIN_CODING	Q96Q35
130557	ZNF513	PROTEIN_CODING	Q8N8E2
130574	LYPD6	PROTEIN_CODING	Q86Y78
130576	LYPD6B	PROTEIN_CODING	Q8NI32
130617	ZFAND2B	PROTEIN_CODING	Q8WV99
130749	CPO	PROTEIN_CODING	Q8IVL8
130827	TMEM182	PROTEIN_CODING	Q6ZP80
130872	AHSA2P	PSEUDO	Q719I0
130888	FBXO36	PROTEIN_CODING	Q8NEA4
130916	MTERF4	PROTEIN_CODING	Q7Z6M4
130951	M1AP	PROTEIN_CODING	Q8TC57
131034	CPNE4	PROTEIN_CODING	Q96A23
131076	MIX23	PROTEIN_CODING	Q4VC31
131096	KCNH8	PROTEIN_CODING	Q96L42
131149	OTOL1	PROTEIN_CODING	A6NHN0
131177	FAM3D	PROTEIN_CODING	Q96BQ1
131368	ZPLD1	PROTEIN_CODING	Q8TCW7
131375	LYZL4	PROTEIN_CODING	Q96KX0
131377	KLHL40	PROTEIN_CODING	Q2TBA0
131540	ZDHHC19	PROTEIN_CODING	Q8WVZ1
131544	CRYBG3	PROTEIN_CODING	Q68DQ2
131601	TPRA1	PROTEIN_CODING	Q86W33
131669	UROC1	PROTEIN_CODING	Q96N76
131873	COL6A6	PROTEIN_CODING	A6NMZ7
131890	GRK7	PROTEIN_CODING	Q8WTQ7
131920	TMEM207	PROTEIN_CODING	Q6UWW9
131965	METTL6	PROTEIN_CODING	Q8TCB7
132001	TAMM41	PROTEIN_CODING	Q96BW9
132014	IL17RE	PROTEIN_CODING	Q8NFR9
132112	RTP1	PROTEIN_CODING	P59025
132158	GLYCTK	PROTEIN_CODING	Q8IVS8
132160	PPM1M	PROTEIN_CODING	Q96MI6
132203	SNTN	PROTEIN_CODING	A6NMZ2
132204	SYNPR	PROTEIN_CODING	Q8TBG9
132243	H1-8	PROTEIN_CODING	Q8IZA3
132299	OCIAD2	PROTEIN_CODING	Q56VL3
132320	SCLT1	PROTEIN_CODING	Q96NL6
132321	C4orf33	PROTEIN_CODING	Q8N1A6
132430	PABPC4L	PROTEIN_CODING	P0CB38
132612	ADAD1	PROTEIN_CODING	Q96M93
132660	LIN54	PROTEIN_CODING	Q6MZP7
132720	FAM241A	PROTEIN_CODING	Q8N8J7
132724	TMPRSS11B	PROTEIN_CODING	Q86T26
132851	SPATA4	PROTEIN_CODING	Q8NEY3
132946	ARL9	PROTEIN_CODING	Q6T311
132949	AASDH	PROTEIN_CODING	Q4L235
132954	PDCL2	PROTEIN_CODING	Q8N4E4
133015	PACRGL	PROTEIN_CODING	Q8N7B6
133022	TRAM1L1	PROTEIN_CODING	Q8N609
133060	OTOP1	PROTEIN_CODING	Q7RTM1
133121	ENPP6	PROTEIN_CODING	Q6UWR7
133308	SLC9B2	PROTEIN_CODING	Q86UD5
133383	SETD9	PROTEIN_CODING	Q8NE22
133418	EMB	PROTEIN_CODING	Q6PCB8
133482	SLCO6A1	PROTEIN_CODING	Q86UG4
133584	EGFLAM	PROTEIN_CODING	Q63HQ2
133619	PRRC1	PROTEIN_CODING	Q96M27
133686	NADK2	PROTEIN_CODING	Q4G0N4
133688	UGT3A1	PROTEIN_CODING	Q6NUS8
133690	CAPSL	PROTEIN_CODING	Q8WWF8
1339	COX6A2	PROTEIN_CODING	Q02221
134111	UBE2QL1	PROTEIN_CODING	A1L167
134145	ATPSCKMT	PROTEIN_CODING	Q6P4H8
134147	CMBL	PROTEIN_CODING	Q96DG6
134265	AFAP1L1	PROTEIN_CODING	Q8TED9
134266	GRPEL2	PROTEIN_CODING	Q8TAA5
134288	TMEM174	PROTEIN_CODING	Q8WUU8
134353	LSM11	PROTEIN_CODING	P83369
134391	GPR151	PROTEIN_CODING	Q8TDV0
134492	NUDCD2	PROTEIN_CODING	Q8WVJ2
134510	UBLCP1	PROTEIN_CODING	Q8WVY7
134526	ACOT12	PROTEIN_CODING	Q8WYK0
134549	SHROOM1	PROTEIN_CODING	Q2M3G4
134553	C5orf24	PROTEIN_CODING	Q7Z6I8
134637	ADAT2	PROTEIN_CODING	Q7Z6V5
134701	RIPPLY2	PROTEIN_CODING	Q5TAB7
134728	IRAK1BP1	PROTEIN_CODING	Q5VVH5
134829	CLVS2	PROTEIN_CODING	Q5SYC1
134860	TAAR9	PROTEIN_CODING	Q96RI9
1350	COX7C	PROTEIN_CODING	P15954
1351	COX8A	PROTEIN_CODING	P10176
135114	HINT3	PROTEIN_CODING	Q9NQE9
135152	B3GAT2	PROTEIN_CODING	Q9NPZ5
135154	SDHAF4	PROTEIN_CODING	Q5VUM1
135293	PM20D2	PROTEIN_CODING	Q8IYS1
135295	SRSF12	PROTEIN_CODING	Q8WXF0
1353	COX11	PROTEIN_CODING	Q9Y6N1
135398	C6orf141	PROTEIN_CODING	Q5SZD1
135458	HUS1B	PROTEIN_CODING	Q8NHY5
135644	TRIM40	PROTEIN_CODING	Q6P9F5
135656	MUCL3	PROTEIN_CODING	Q3MIW9
135886	TMEM270	PROTEIN_CODING	Q6UE05
135892	TRIM50	PROTEIN_CODING	Q86XT4
135927	LLCFC1	PROTEIN_CODING	Q96L11
135932	TMEM139	PROTEIN_CODING	Q8IV31
136051	ZNF786	PROTEIN_CODING	Q8N393
136227	COL26A1	PROTEIN_CODING	Q96A83
136306	SVOPL	PROTEIN_CODING	Q8N434
136332	LRGUK	PROTEIN_CODING	Q96M69
136371	ASB10	PROTEIN_CODING	Q8WXI3
136853	SSC4D	PROTEIN_CODING	Q8WTU2
136895	C7orf31	PROTEIN_CODING	Q8N865
136991	ASZ1	PROTEIN_CODING	Q8WWH4
1370	CPN2	PROTEIN_CODING	P22792
137075	CLDN23	PROTEIN_CODING	Q96B33
137362	GOT1L1	PROTEIN_CODING	Q8NHS2
137529	CKS1BP7	PSEUDO	
137682	NDUFAF6	PROTEIN_CODING	Q330K2
137695	TMEM68	PROTEIN_CODING	Q96MH6
137835	TMEM71	PROTEIN_CODING	Q6P5X7
137868	SGCZ	PROTEIN_CODING	Q96LD1
137886	UBXN2B	PROTEIN_CODING	Q14CS0
1379	CR1L	PROTEIN_CODING	Q2VPA4
137902	PXDNL	PROTEIN_CODING	A1KZ92
137994	LETM2	PROTEIN_CODING	Q2VYF4
138009	DCAF4L2	PROTEIN_CODING	Q8NA75
138046	RALYL	PROTEIN_CODING	Q86SE5
138065	RNF183	PROTEIN_CODING	Q96D59
138151	NACC2	PROTEIN_CODING	Q96BF6
138162	PIERCE1	PROTEIN_CODING	Q5BN46
138199	CARNMT1	PROTEIN_CODING	Q8N4J0
138255	CFAP95	PROTEIN_CODING	Q5VTT2
138307	LCN8	PROTEIN_CODING	Q6JVE9
138311	DIPK1B	PROTEIN_CODING	Q5VUD6
138428	PTRH1	PROTEIN_CODING	Q86Y79
138429	PIP5KL1	PROTEIN_CODING	Q5T9C9
138474	TAF1L	PROTEIN_CODING	Q8IZX4
138639	PTPDC1	PROTEIN_CODING	A2A3K4
138715	ARID3C	PROTEIN_CODING	A6NKF2
138716	RPP25L	PROTEIN_CODING	Q8N5L8
1389	CREBL2	PROTEIN_CODING	O60519
138948	DBH-AS1	ncRNA	
139065	SLITRK4	PROTEIN_CODING	Q8IW52
139067	SPANXN3	PROTEIN_CODING	Q5MJ09
139081	MAGEC3	PROTEIN_CODING	Q8TD91
139105	BEND2	PROTEIN_CODING	Q8NDZ0
139212	DNAAF6	PROTEIN_CODING	Q9NQM4
139221	PWWP3B	PROTEIN_CODING	Q5H9M0
139231	FAM199X	PROTEIN_CODING	Q6PEV8
139322	APOOL	PROTEIN_CODING	Q6UXV4
139324	HDX	PROTEIN_CODING	Q7Z353
139378	ADGRG4	PROTEIN_CODING	Q8IZF6
139411	PTCHD1	PROTEIN_CODING	Q96NR3
139422	MAGEB10	PROTEIN_CODING	Q96LZ2
139562	OTUD6A	PROTEIN_CODING	Q7L8S5
139596	UPRT	PROTEIN_CODING	Q96BW1
139599	MAGEE2	PROTEIN_CODING	Q8TD90
139604	MAGEB16	PROTEIN_CODING	A2A368
139716	GAB3	PROTEIN_CODING	Q8WWW8
139728	PNCK	PROTEIN_CODING	Q6P2M8
139741	ACTRT1	PROTEIN_CODING	Q8TDG2
139804	RBMXL3	PROTEIN_CODING	Q8N7X1
139818	DOCK11	PROTEIN_CODING	Q5JSL3
140032	RPS4Y2	PROTEIN_CODING	Q8TD47
140258	KRTAP13-1	PROTEIN_CODING	Q8IUC0
140456	ASB11	PROTEIN_CODING	Q8WXH4
140458	ASB5	PROTEIN_CODING	Q8WWX0
140459	ASB6	PROTEIN_CODING	Q9NWX5
140460	ASB7	PROTEIN_CODING	Q9H672
140461	ASB8	PROTEIN_CODING	Q9H765
140467	ZNF358	PROTEIN_CODING	Q9NW07
140469	MYO3B	PROTEIN_CODING	Q8WXR4
140545	RNF32	PROTEIN_CODING	Q9H0A6
140578	CHODL	PROTEIN_CODING	Q9H9P2
140597	TCEAL2	PROTEIN_CODING	Q9H3H9
140606	SELENOM	PROTEIN_CODING	Q8WWX9
140612	ZFP28	PROTEIN_CODING	Q8NHY6
140625	ACTRT2	PROTEIN_CODING	Q8TDY3
140679	SLC32A1	PROTEIN_CODING	Q9H598
140683	BPIFA2	PROTEIN_CODING	Q96DR5
140685	ZBTB46	PROTEIN_CODING	Q86UZ6
140686	WFDC3	PROTEIN_CODING	Q8IUB2
140688	NOL4L	PROTEIN_CODING	Q96MY1
140689	CBLN4	PROTEIN_CODING	Q9NTU7
140691	TRIM69	PROTEIN_CODING	Q86WT6
140699	MROH8	PROTEIN_CODING	Q9H579
140710	SOGA1	PROTEIN_CODING	O94964
140730	RIMS4	PROTEIN_CODING	Q9H426
140738	TMEM37	PROTEIN_CODING	Q8WXS4
140739	UBE2F	PROTEIN_CODING	Q969M7
140767	NRSN1	PROTEIN_CODING	Q8IZ57
140801	RPL10L	PROTEIN_CODING	Q96L21
140807	KRT72	PROTEIN_CODING	Q14CN4
140825	NEURL2	PROTEIN_CODING	Q9BR09
140836	BANF2	PROTEIN_CODING	Q9H503
140838	NANP	PROTEIN_CODING	Q8TBE9
140850	DEFB127	PROTEIN_CODING	Q9H1M4
140862	ISM1	PROTEIN_CODING	B1AKI9
140880	CST11	PROTEIN_CODING	Q9H112
140881	DEFB129	PROTEIN_CODING	Q9H1M3
140883	ZNF280B	PROTEIN_CODING	Q86YH2
140886	PABPC5	PROTEIN_CODING	Q96DU9
140901	STK35	PROTEIN_CODING	Q8TDR2
140902	R3HDML	PROTEIN_CODING	Q9H3Y0
141	ADPRH	PROTEIN_CODING	P54922
1412	CRYBA2	PROTEIN_CODING	P53672
1416	CRYBB2P1	PSEUDO	
1417	CRYBB3	PROTEIN_CODING	P26998
1418	CRYGA	PROTEIN_CODING	P11844
142679	DUSP19	PROTEIN_CODING	Q8WTR2
142683	ITLN2	PROTEIN_CODING	Q8WWU7
142684	RAB40A	PROTEIN_CODING	Q8WXH6
142685	ASB15	PROTEIN_CODING	Q8WXK1
142689	ASB12	PROTEIN_CODING	Q8WXK4
142891	SAMD8	PROTEIN_CODING	Q96LT4
142940	TRUB1	PROTEIN_CODING	Q8WWH5
143162	FRMPD2	PROTEIN_CODING	Q68DX3
143241	DYDC1	PROTEIN_CODING	Q8WWB3
143244	EIF5AL1	PROTEIN_CODING	Q6IS14
143279	HECTD2	PROTEIN_CODING	Q5U5R9
143425	SYT9	PROTEIN_CODING	Q86SS6
143458	LDLRAD3	PROTEIN_CODING	Q86YD5
143471	PSMA8	PROTEIN_CODING	Q8TAA3
143496	OR52B4	PROTEIN_CODING	Q8NGK2
143570	XRRA1	PROTEIN_CODING	Q6P2D8
143684	FAM76B	PROTEIN_CODING	Q5HYJ3
143872	ARHGAP42	PROTEIN_CODING	A6NI28
143879	KBTBD3	PROTEIN_CODING	Q8NAB2
143884	CWF19L2	PROTEIN_CODING	Q2TBE0
143888	POGLUT3	PROTEIN_CODING	Q7Z4H8
143903	LAYN	PROTEIN_CODING	Q6UX15
143941	TTC36	PROTEIN_CODING	A6NLP5
144097	SPINDOC	PROTEIN_CODING	Q9BUA3
144108	SPTY2D1	PROTEIN_CODING	Q68D10
144110	TMEM86A	PROTEIN_CODING	Q8N2M4
144124	OR10A5	PROTEIN_CODING	Q9H207
144125	OR2AG1	PROTEIN_CODING	Q9H205
144132	DNHD1	PROTEIN_CODING	Q96M86
144193	AMDHD1	PROTEIN_CODING	Q96NU7
144195	SLC2A14	PROTEIN_CODING	Q8TDB8
144203	OVOS2	PSEUDO	Q6IE36
144233	BCDIN3D	PROTEIN_CODING	Q7Z5W3
144245	ALG10B	PROTEIN_CODING	Q5I7T1
144321	GLIPR1L2	PROTEIN_CODING	Q4G1C9
144347	RFLNA	PROTEIN_CODING	Q6ZTI6
144348	ZNF664	PROTEIN_CODING	Q8N3J9
1444	CSHL1	PROTEIN_CODING	Q14406
144402	CPNE8	PROTEIN_CODING	Q86YQ8
144404	TMEM120B	PROTEIN_CODING	A0PK00
144423	GLT1D1	PROTEIN_CODING	Q96MS3
144453	BEST3	PROTEIN_CODING	Q8N1M1
144481	SOCS2-AS1	ncRNA	
144501	KRT80	PROTEIN_CODING	Q6KB66
144577	KICS2	PROTEIN_CODING	Q96MD2
144699	FBXL14	PROTEIN_CODING	Q8N1E6
144715	RAD9B	PROTEIN_CODING	Q6WBX8
144717	PHETA1	PROTEIN_CODING	Q8N4B1
144766	LINC00355	ncRNA	
144983	HNRNPA1L2	PROTEIN_CODING	Q32P51
145282	MIPOL1	PROTEIN_CODING	Q8TD10
145389	SLC38A6	PROTEIN_CODING	Q8IZM9
145407	ARMH4	PROTEIN_CODING	Q86TY3
145482	PTGR2	PROTEIN_CODING	Q8N8N7
145483	FAM161B	PROTEIN_CODING	Q96MY7
145501	ISM2	PROTEIN_CODING	Q6H9L7
145508	CEP128	PROTEIN_CODING	Q6ZU80
145553	MDP1	PROTEIN_CODING	Q86V88
145567	TTC7B	PROTEIN_CODING	Q86TV6
145581	LRFN5	PROTEIN_CODING	Q96NI6
145624	PWAR1	ncRNA	
145645	TERB2	PROTEIN_CODING	Q8NHR7
145741	C2CD4A	PROTEIN_CODING	Q8NCU7
145773	FAM81A	PROTEIN_CODING	Q8TBF8
145781	GCOM1	PROTEIN_CODING	
145837	DRAIC	ncRNA	
145858	C15orf32	ncRNA	Q32M92
145864	HAPLN3	PROTEIN_CODING	Q96S86
145873	MESP2	PROTEIN_CODING	Q0VG99
145942	TMCO5A	PROTEIN_CODING	Q8N6Q1
145946	SPATA8	ncRNA	Q6RVD6
145978	LINC00052	ncRNA	Q96N35
146050	ZSCAN29	PROTEIN_CODING	Q8IWY8
146167	SLC38A8	PROTEIN_CODING	A6NNN8
146183	OTOA	PROTEIN_CODING	Q7RTW8
146198	ZFP90	PROTEIN_CODING	Q8TF47
146223	CMTM4	PROTEIN_CODING	Q8IZR5
146279	TEKT5	PROTEIN_CODING	Q96M29
146330	FBXL16	PROTEIN_CODING	Q8N461
146336	SSTR5-AS1	ncRNA	
146378	C16orf92	PROTEIN_CODING	Q96LL3
146395	GSG1L	PROTEIN_CODING	Q6UXU4
146434	ZNF597	PROTEIN_CODING	Q96LX8
146439	BICDL2	PROTEIN_CODING	A1A5D9
146547	PRSS36	PROTEIN_CODING	Q5K4E3
146556	C16orf89	PROTEIN_CODING	Q6UX73
146705	TEPSIN	PROTEIN_CODING	Q96N21
146712	B3GNTL1	PROTEIN_CODING	Q67FW5
146754	DNAH2	PROTEIN_CODING	Q9P225
146760	RTN4RL1	PROTEIN_CODING	Q86UN2
146771	TCAM1P	PSEUDO	
146779	EFCAB3	PROTEIN_CODING	Q8N7B9
146845	CFAP52	PROTEIN_CODING	Q8N1V2
146849	CCDC42	PROTEIN_CODING	Q96M95
146850	PIK3R6	PROTEIN_CODING	Q5UE93
146852	ODF4	PROTEIN_CODING	Q2M2E3
146857	SLFN13	PROTEIN_CODING	Q68D06
146862	UNC45B	PROTEIN_CODING	Q8IWX7
146894	CD300LG	PROTEIN_CODING	Q6UXG3
146923	RUNDC1	PROTEIN_CODING	Q96C34
147007	TMEM199	PROTEIN_CODING	Q8N511
147011	PROCA1	PROTEIN_CODING	Q8NCQ7
147015	DHRS13	PROTEIN_CODING	Q6UX07
147040	KCTD11	PROTEIN_CODING	Q693B1
147093	LINC00974	ncRNA	
147111	NOTUM	PROTEIN_CODING	Q6P988
147183	KRT25	PROTEIN_CODING	Q7Z3Z0
147199	SCGB1C1	PROTEIN_CODING	Q8TD33
147323	STARD6	PROTEIN_CODING	P59095
147339	C18orf25	PROTEIN_CODING	Q96B23
147381	CBLN2	PROTEIN_CODING	Q8IUK8
147407	SLC25A52	PROTEIN_CODING	Q3SY17
147645	VSIG10L	PROTEIN_CODING	Q86VR7
147650	SPACA6	PROTEIN_CODING	W5XKT8
147657	ZNF480	PROTEIN_CODING	Q8WV37
147664	ERVV-1	PROTEIN_CODING	B6SEH8
147686	ZNF418	PROTEIN_CODING	Q8TF45
147687	ZNF417	PROTEIN_CODING	Q8TAU3
147700	KLC3	PROTEIN_CODING	Q6P597
147727	ILF3-DT	ncRNA	
147746	HIPK4	PROTEIN_CODING	Q8NE63
147798	TMC4	PROTEIN_CODING	Q7Z404
147807	ZNF524	PROTEIN_CODING	Q96C55
147808	ZNF784	PROTEIN_CODING	Q8NCA9
147872	KASH5	PROTEIN_CODING	Q8N6L0
147906	DACT3	PROTEIN_CODING	Q96B18
147920	IGFL2	PROTEIN_CODING	Q6UWQ7
147923	ZNF420	PROTEIN_CODING	Q8TAQ5
147929	ZNF565	PROTEIN_CODING	Q8N9K5
147968	CAPN12	PROTEIN_CODING	Q6ZSI9
147991	DPY19L3	PROTEIN_CODING	Q6ZPD9
1480	CSTP1	PSEUDO	
148014	TTC9B	PROTEIN_CODING	Q8N6N2
148066	ZNRF4	PROTEIN_CODING	Q8WWF5
148170	CDC42EP5	PROTEIN_CODING	Q6NZY7
148198	ZNF98	PROTEIN_CODING	A6NK75
148223	C19orf25	PROTEIN_CODING	Q9UFG5
148229	ATP8B3	PROTEIN_CODING	O60423
148252	DIRAS1	PROTEIN_CODING	O95057
148254	ZNF555	PROTEIN_CODING	Q8NEP9
148266	ZNF569	PROTEIN_CODING	Q5MCW4
148281	SYT6	PROTEIN_CODING	Q5T7P8
148304	C1orf74	PROTEIN_CODING	Q96LT6
148362	BROX	PROTEIN_CODING	Q5VW32
148398	SAMD11	PROTEIN_CODING	Q96NU1
148423	C1orf52	PROTEIN_CODING	Q8N6N3
148479	PHF13	PROTEIN_CODING	Q86YI8
148523	CIART	PROTEIN_CODING	Q8N365
148581	UBE2U	PROTEIN_CODING	Q5VVX9
148645	ICMT-DT	ncRNA	
148741	ANKRD35	PROTEIN_CODING	Q8N283
148753	FAM163A	PROTEIN_CODING	Q96GL9
148808	MFSD4A	PROTEIN_CODING	Q8N468
148811	PM20D1	PROTEIN_CODING	Q6GTS8
148870	CCDC27	PROTEIN_CODING	Q2M243
148930	KNCN	PROTEIN_CODING	A6PVL3
148932	MOB3C	PROTEIN_CODING	Q70IA8
149013	NBPF12	PROTEIN_CODING	Q5TAG4
149018	LELP1	PROTEIN_CODING	Q5T871
149076	ZNF362	PROTEIN_CODING	Q5T0B9
149095	DCST1	PROTEIN_CODING	Q5T197
149111	CNIH3	PROTEIN_CODING	Q8TBE1
149345	SHISA4	PROTEIN_CODING	Q96DD7
149420	PDIK1L	PROTEIN_CODING	Q8N165
149428	BNIPL	PROTEIN_CODING	Q7Z465
149465	CFAP57	PROTEIN_CODING	Q96MR6
149466	C1orf210	PROTEIN_CODING	Q8IVY1
149563	SRARP	PROTEIN_CODING	Q8NEQ6
149603	RNF187	PROTEIN_CODING	Q5TA31
149620	CHIAP2	PSEUDO	
149628	PYHIN1	PROTEIN_CODING	Q6K0P9
149685	ADIG	PROTEIN_CODING	Q0VDE8
149708	WFDC5	PROTEIN_CODING	Q8TCV5
149775	GNAS-AS1	ncRNA	
149840	SHLD1	PROTEIN_CODING	Q8IYI0
149986	LSM14B	PROTEIN_CODING	Q9BX40
149998	LIPI	PROTEIN_CODING	Q6XZB0
150000	ABCC13	PSEUDO	
150082	LCA5L	PROTEIN_CODING	O95447
150084	IGSF5	PROTEIN_CODING	Q9NSI5
150159	SLC9B1	PROTEIN_CODING	Q4ZJI4
150165	XKR3	PROTEIN_CODING	Q5GH77
150221	RIMBP3C	PROTEIN_CODING	A6NJZ7
150223	YDJC	PROTEIN_CODING	A8MPS7
150275	CCDC117	PROTEIN_CODING	Q8IWD4
150290	DUSP18	PROTEIN_CODING	Q8NEJ0
150297	C22orf42	PROTEIN_CODING	Q6IC83
150353	DNAJB7	PROTEIN_CODING	Q7Z6W7
150356	CHADL	PROTEIN_CODING	Q6NUI6
150365	MEI1	PROTEIN_CODING	Q5TIA1
150368	PHETA2	PROTEIN_CODING	Q6ICB4
150372	NFAM1	PROTEIN_CODING	Q8NET5
150379	PNPLA5	PROTEIN_CODING	Q7Z6Z6
150465	TTL	PROTEIN_CODING	Q8NG68
150468	CKAP2L	PROTEIN_CODING	Q8IYA6
150472	ZNG1B	PROTEIN_CODING	Q8IUF1
150483	TEKT4	PROTEIN_CODING	Q8WW24
150538	SATB2-AS1	ncRNA	
1506	CTRL	PROTEIN_CODING	P40313
150677	OTOS	PROTEIN_CODING	Q8NHW6
150678	COPS9	PROTEIN_CODING	Q8WXC6
150696	PROM2	PROTEIN_CODING	Q8N271
150709	ANKAR	PROTEIN_CODING	Q7Z5J8
150726	FBXO41	PROTEIN_CODING	Q8TF61
150737	TTC30B	PROTEIN_CODING	Q8N4P2
150759	LINC00342	ncRNA	
150763	GPAT2	PROTEIN_CODING	Q6NUI2
150864	FAM117B	PROTEIN_CODING	Q6P1L5
150921	TCF23	PROTEIN_CODING	Q7RTU1
150946	GAREM2	PROTEIN_CODING	Q75VX8
150967	LINC01963	ncRNA	
151050	KANSL1L	PROTEIN_CODING	A0AUZ9
151056	PLB1	PROTEIN_CODING	Q6P1J6
151112	ZSWIM2	PROTEIN_CODING	Q8NEG5
151126	ZNF385B	PROTEIN_CODING	Q569K4
151188	ARL6IP6	PROTEIN_CODING	Q8N6S5
151194	METTL21A	PROTEIN_CODING	Q8WXB1
151195	CCNYL1	PROTEIN_CODING	Q8N7R7
151230	KLHL23	PROTEIN_CODING	Q8NBE8
151242	PPP1R1C	PROTEIN_CODING	Q8WVI7
151254	C2CD6	PROTEIN_CODING	Q53TS8
151258	SLC38A11	PROTEIN_CODING	Q08AI6
151278	CCDC140	ncRNA	Q96MF4
151295	SLC23A3	PROTEIN_CODING	Q6PIS1
151354	LRATD1	PROTEIN_CODING	Q96KN4
151393	RMDN2	PROTEIN_CODING	Q96LZ7
151473	SLC16A14	PROTEIN_CODING	Q7RTX9
151531	UPP2	PROTEIN_CODING	O95045
151534	LBX2-AS1	ncRNA	
151556	GPR155	PROTEIN_CODING	Q7Z3F1
151613	TTC14	PROTEIN_CODING	Q96N46
151790	WDR49	PROTEIN_CODING	Q8IV35
151827	LRRC34	PROTEIN_CODING	Q8IZ02
151835	CPNE9	PROTEIN_CODING	Q8IYJ1
1519	CTSO	PROTEIN_CODING	P43234
151903	CCDC12	PROTEIN_CODING	Q8WUD4
151963	MB21D2	PROTEIN_CODING	Q8IYB1
152002	XXYLT1	PROTEIN_CODING	Q8NBI6
152098	ZCWPW2	PROTEIN_CODING	Q504Y3
152100	CMC1	PROTEIN_CODING	Q7Z7K0
152110	NEK10	PROTEIN_CODING	Q6ZWH5
152138	PYDC2	PROTEIN_CODING	Q56P42
152185	SPICE1	PROTEIN_CODING	Q8N0Z3
152206	CCDC13	PROTEIN_CODING	Q8IYE1
152217	NCBP2AS2	PROTEIN_CODING	Q69YL0
152404	IGSF11	PROTEIN_CODING	Q5DX21
152405	TEX55	PROTEIN_CODING	Q96M34
152485	ZNF827	PROTEIN_CODING	Q17R98
152503	SH3D19	PROTEIN_CODING	Q5HYK7
152518	NFXL1	PROTEIN_CODING	Q6ZNB6
152519	NIPAL1	PROTEIN_CODING	Q6NVV3
152579	SCFD2	PROTEIN_CODING	Q8WU76
